"","X","Suburb","Address","Rooms","Type","Price","Method","SellerG","Date","Distance","Postcode","Bedroom2","Bathroom","Car","Landsize","BuildingArea","YearBuilt","CouncilArea","Lattitude","Longtitude"
"7998",13016,"Heidelberg","44 Bronte St",3,"h",1076960.67115367,"SN","Miles","8/04/2017",10.6,3084,3,2,2,213,182,2013,"Banyule",-37.74851,145.07721
"7999",13018,"Heidelberg","74 Brown St",3,"h",1340000,"S","Darren","8/04/2017",10.6,3084,3,2,0,600,146.861538586252,1970,"Banyule",-37.75226,145.06309
"8000",13020,"Heidelberg","29 Martin St",3,"h",1271000,"S","Fletchers","22/04/2017",10.6,3084,3,2,2,330,171,2008,"Banyule",-37.75241,145.06292
"8001",13021,"Heidelberg","3/89 Rosanna Rd",4,"u",610000,"S","Philip","22/04/2017",10.6,3084,4,3,2,152,146.861538586252,1980,"Banyule",-37.75054,145.05997
"8002",13022,"Heidelberg","2/18 Darebin St",2,"u",1076960.67115367,"SP","Jeffrey","29/04/2017",10.6,3084,2,1,1,148,146.861538586252,1970,"Banyule",-37.75408,145.07027
"8003",13023,"Heidelberg","10 Oakhurst Av",3,"h",870000,"PI","Miles","29/04/2017",10.6,3084,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,145.06831
"8004",13024,"Heidelberg Heights","53 Lloyd St",2,"h",910000,"S","Haughton","6/05/2017",10.5,3081,2,1,2,733,146.861538586252,1970,"Banyule",-37.74422,NA
"8005",13025,"Heidelberg Heights","14 Shelley St",2,"h",665000,"S","Jellis","6/05/2017",10.5,3081,2,1,1,263,84,1992,"Banyule",-37.74281,145.05276
"8006",13027,"Heidelberg Heights","81 Porter Rd",3,"h",1076960.67115367,"SN","Miles","8/04/2017",10.5,3081,3,1,1,591,81,1957,"Banyule",-37.73759,145.05813
"8007",13028,"Heidelberg Heights","1 Shelley St",4,"h",706000,"SP","Nelson","8/04/2017",10.5,3081,4,1,2,374,113,1940,"Banyule",-37.74365,145.05764
"8008",13029,"Heidelberg Heights","18 Francis St",2,"h",780000,"S","Barry","20/05/2017",10.5,3081,2,1,1,433,146.861538586252,1970,"Banyule",-37.75213,145.05063
"8009",13030,"Heidelberg Heights","17 Lawson Pde",3,"h",931000,"S","Miles","20/05/2017",10.5,3081,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,145.05161
"8010",13032,"Heidelberg Heights","27 Sackville St",2,"h",1076960.67115367,"S","Nelson","20/05/2017",10.5,3081,2,2,2,251,92.9,2014,"Banyule",-37.74665,145.05401
"8011",13033,"Heidelberg Heights","96 Southern Rd",3,"h",805000,"S","Barry","20/05/2017",10.5,3081,3,1,0,592,146.861538586252,1970,"Banyule",-37.74207,145.0479
"8012",13034,"Heidelberg Heights","18 Swanston St",2,"h",690000,"VB","Barry","20/05/2017",10.5,3081,2,1,0,563,146.861538586252,1970,"Banyule",-37.73826,145.04872
"8013",13035,"Heidelberg Heights","531 Waterdale Rd",3,"h",820000,"S","Barry","20/05/2017",10.5,3081,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,145.05546
"8014",13036,"Heidelberg Heights","23 Flinders St",2,"h",682000,"S","Barry","22/04/2017",10.5,3081,2,1,0,341,146.861538586252,1970,"Banyule",-37.73661,NA
"8015",13037,"Heidelberg Heights","79 Outhwaite Rd",3,"h",657000,"S","Jellis","22/04/2017",10.5,3081,3,1,1,317,95,1950,"Banyule",-37.73965,145.05086
"8016",13038,"Heidelberg Heights","18 Disney St",4,"h",1076960.67115367,"PI","Fletchers","29/04/2017",10.5,3081,4,2,2,192,132,2000,"Banyule",-37.74933,145.05125
"8017",13041,"Heidelberg West","3 Leyte Pde",3,"h",880000,"S","Haughton","6/05/2017",9.4,3081,3,1,2,689,146.861538586252,1970,"Banyule",-37.73821,145.0465
"8018",13042,"Heidelberg West","330 Liberty Pde",3,"h",687000,"S","Haughton","6/05/2017",9.4,3081,3,1,2,489,146.861538586252,1970,"Banyule",-37.73637,145.04513
"8019",13043,"Heidelberg West","316 Liberty Pde",2,"h",650000,"S","Haughton","8/04/2017",9.4,3081,2,1,2,465,81,1960,"Banyule",-37.73694,145.03787
"8020",13044,"Heidelberg West","25 Mulberry Pde",3,"h",855000,"S","Barry","8/04/2017",9.4,3081,3,1,2,658,99,1960,"Banyule",-37.74454,145.03706
"8021",13045,"Heidelberg West","33 Morobe St",2,"h",1076960.67115367,"SN","Barry","13/05/2017",9.4,3081,2,1,0,340,78,1950,"Banyule",-37.73975,145.03861
"8022",13046,"Heidelberg West","6 Normanby Ct",2,"h",613000,"S","Barry","13/05/2017",9.4,3081,2,1,0,391,74,1960,"Banyule",-37.73488,145.03943
"8023",13047,"Heidelberg West","373 Liberty Pde",3,"h",640000,"S","hockingstuart","20/05/2017",9.4,3081,3,1,2,476,200,1956,"Banyule",-37.73393,145.03975
"8024",13048,"Heidelberg West","8 Malahang Pde",1,"h",442000,"S","Barry","20/05/2017",9.4,3081,1,1,0,290,146.861538586252,1970,"Banyule",-37.74335,145.04045
"8025",13049,"Heidelberg West","1 Normanby Ct",3,"h",810000,"S","Barry","22/04/2017",9.4,3081,3,2,0,747,146.861538586252,1970,"Banyule",-37.73478,145.04678
"8026",13050,"Heidelberg West","171 Southern Rd",3,"h",950000,"S","William","22/04/2017",9.4,3081,3,1,3,695,146.861538586252,1970,"Banyule",-37.74162,145.04016
"8027",13051,"Heidelberg West","15 Tarakan St",4,"h",725000,"S","Miles","29/04/2017",9.4,3081,4,1,2,585,146.861538586252,1970,"Banyule",-37.74688,145.04056
"8028",13053,"Hughesdale","2/65 Carlisle Cr",3,"u",720000,"S","Barry","8/04/2017",13,3166,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,145.08007
"8029",13056,"Hughesdale","11 Euston Rd",4,"h",2190000,"S","Purplebricks","20/05/2017",13,3166,4,3,4,695,146.861538586252,1970,"Monash",-37.89382,145.0781
"8030",13057,"Hughesdale","9A Normanby St",2,"h",980000,"S","Woodards","20/05/2017",13,3166,2,1,1,387,146.861538586252,1896,"Monash",-37.90207,145.07852
"8031",13058,"Hughesdale","1071 North Rd",2,"h",720000,"SA","Buxton","29/04/2017",13,3166,2,1,2,795,146.861538586252,1970,"Monash",-37.90865,145.08371
"8032",13059,"Ivanhoe","4 Edwin St",3,"h",990000,"S","Nelson","6/05/2017",7.9,3079,3,2,2,377,146.861538586252,1940,"Banyule",-37.75726,145.07985
"8033",13061,"Ivanhoe","24 Osney Av",3,"h",1060000,"S","Nelson","6/05/2017",7.9,3079,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"8034",13062,"Ivanhoe","47 Waterdale Rd",4,"h",1410000,"S","Barry","6/05/2017",7.9,3079,4,2,1,449,252,1945,"Banyule",-37.77696,NA
"8035",13064,"Ivanhoe","69 Ford St",3,"h",970000,"S","Miles","8/04/2017",7.9,3079,3,1,4,459,146.861538586252,1970,"Banyule",-37.76385,NA
"8036",13065,"Ivanhoe","55 Livingstone St",4,"h",1650000,"PI","Miles","8/04/2017",7.9,3079,4,2,1,589,185,1910,"Banyule",-37.7671,145.03765
"8037",13067,"Ivanhoe","25 Belmont Rd",3,"h",1076960.67115367,"SN","Miles","13/05/2017",7.9,3079,3,1,1,557,146.861538586252,1970,"Banyule",-37.76745,145.05057
"8038",13071,"Ivanhoe","3 Sylvan Ct",3,"h",1851000,"S","Jellis","13/05/2017",7.9,3079,3,2,2,618,215,1960,"Banyule",-37.78172,NA
"8039",13072,"Ivanhoe","2/24 Abbotsford Gr",3,"u",1110000,"S","Miles","20/05/2017",7.9,3079,3,2,1,366,146.861538586252,1970,"Banyule",-37.77007,145.03912
"8040",13073,"Ivanhoe","12 Abercorn Av",3,"h",1076960.67115367,"SP","Nelson","20/05/2017",7.9,3079,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,145.03854
"8041",13074,"Ivanhoe","116 Ford St",3,"h",1076960.67115367,"S","Nelson","20/05/2017",7.9,3079,3,1,1,792,146.861538586252,1970,"Banyule",-37.76361,NA
"8042",13075,"Ivanhoe","1/93 Ford St",2,"u",1076960.67115367,"S","Nelson","20/05/2017",7.9,3079,2,1,1,283,96,1994,"Banyule",-37.7636,145.0332
"8043",13077,"Ivanhoe","2/104 Ford St",3,"u",1076960.67115367,"SN","Miles","29/04/2017",7.9,3079,3,2,1,188,146.861538586252,1970,"Banyule",-37.7639,NA
"8044",13080,"Ivanhoe","5/4 Sailbury Av",2,"u",1076960.67115367,"PN","Miles","29/04/2017",7.9,3079,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,145.04663
"8045",13081,"Ivanhoe East","7 Robinhood Rd",2,"h",2100000,"S","Miles","6/05/2017",9,3079,2,1,2,1003,146.861538586252,1970,"Banyule",-37.77518,NA
"8046",13084,"Ivanhoe East","15 Longstaff St",3,"h",1740000,"S","Nelson","20/05/2017",9,3079,3,1,2,792,146.861538586252,1970,"Banyule",-37.77401,145.06882
"8047",13085,"Kealba","30 Bundeena Av",3,"h",772000,"S","O'Brien","6/05/2017",15,3021,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,145.06541
"8048",13086,"Kealba","8 Harefield Cr",4,"h",585000,"S","Nelson","20/05/2017",15,3021,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"8049",13087,"Kealba","7 Donnelly Ct",4,"h",646000,"S","Ray","29/04/2017",15,3021,4,2,2,658,198,1980,"Brimbank",-37.73582,NA
"8050",13088,"Kealba","14 Rowan Dr",3,"h",570000,"S","Barry","29/04/2017",15,3021,3,1,2,557,146.861538586252,1970,"Brimbank",-37.7279,144.82166
"8051",13091,"Keilor East","63 Park Dr",3,"h",843000,"S","Nelson","8/04/2017",12.8,3033,3,2,4,573,176,1980,"Moonee Valley",-37.74733,NA
"8052",13092,"Keilor East","188 Rachelle Rd",3,"h",835000,"S","Brad","8/04/2017",12.8,3033,3,2,2,700,126,1980,"Moonee Valley",-37.7322,144.8555
"8053",13093,"Keilor East","87A Wyong St",3,"h",635000,"S","Nelson","8/04/2017",12.8,3033,3,2,1,162,115,2015,"Moonee Valley",-37.73082,144.87224
"8054",13094,"Keilor East","3/50 Berembong Dr",2,"u",490000,"SP","hockingstuart","13/05/2017",12.8,3033,2,1,2,220,146.861538586252,2001,"Moonee Valley",-37.73455,144.86635
"8055",13095,"Keilor East","12 Cecelia Dr",3,"h",745000,"S","Nelson","13/05/2017",12.8,3033,3,1,1,535,134,1980,"Moonee Valley",-37.7475,144.85836
"8056",13097,"Keilor East","44 Granite Wy",4,"h",1300000,"VB","Barry","13/05/2017",12.8,3033,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"8057",13098,"Keilor East","13 Lauricella Av",4,"h",910000,"S","Nelson","13/05/2017",12.8,3033,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"8058",13099,"Keilor East","18 Mainridge Vs",3,"h",1076960.67115367,"VB","McDonald","13/05/2017",12.8,3033,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"8059",13100,"Keilor East","3 Pennington St",3,"h",941000,"S","Harcourts","13/05/2017",12.8,3033,3,1,1,703,111,1965,"Moonee Valley",-37.74604,NA
"8060",13101,"Keilor East","52 Prospect Dr",3,"h",738000,"S","Moonee","13/05/2017",12.8,3033,3,1,4,546,146.861538586252,1970,"Moonee Valley",-37.74862,144.86507
"8061",13102,"Keilor East","39 David Av",3,"h",1062500,"S","Nelson","20/05/2017",12.8,3033,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,144.85646
"8062",13103,"Keilor East","17 Janet St",3,"h",912000,"S","Nelson","20/05/2017",12.8,3033,3,1,3,660,146.861538586252,1970,"Moonee Valley",-37.74657,NA
"8063",13105,"Keilor East","92 Noga Av",4,"h",891000,"S","Barry","20/05/2017",12.8,3033,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,144.86797
"8064",13106,"Keilor East","34 West Gwy",3,"h",720000,"S","Nelson","20/05/2017",12.8,3033,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"8065",13107,"Keilor East","5 Noga Av",3,"h",921000,"S","Nelson","22/04/2017",12.8,3033,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"8066",13108,"Keilor East","68 Norwood Dr",3,"h",1076960.67115367,"SP","Nelson","22/04/2017",12.8,3033,3,3,2,533,146.861538586252,1970,"Moonee Valley",-37.74194,NA
"8067",13109,"Keilor East","19a Wyong St",4,"h",1115000,"S","Barry","22/04/2017",12.8,3033,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,144.85317
"8068",13112,"Keilor East","19 Tuppal Pl",4,"h",885000,"S","Nelson","29/04/2017",12.8,3033,4,2,2,814,146.861538586252,1970,"Moonee Valley",-37.73168,144.87672
"8069",13114,"Kew","10 Gordon Av",2,"h",1230000,"S","Marshall","6/05/2017",5.6,3101,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,145.01951
"8070",13118,"Kew","15 Maitland Av",4,"h",1076960.67115367,"SP","Jellis","8/04/2017",5.6,3101,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,145.033
"8071",13120,"Kew","2 Charles St",4,"h",1076960.67115367,"PI","Fletchers","13/05/2017",5.6,3101,4,2,2,720,256,1940,"Boroondara",-37.81381,145.02382
"8072",13122,"Kew","47 First Av",3,"h",1076960.67115367,"S","Jellis","13/05/2017",5.6,3101,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,145.05462
"8073",13128,"Kew","2/64 Normanby Rd",2,"u",820000,"PI","Noel","13/05/2017",5.6,3101,2,1,1,826,95,1960,"Boroondara",-37.80497,145.02796
"8074",13129,"Kew","3 Segtoune St",3,"h",1076960.67115367,"S","Jellis","13/05/2017",5.6,3101,3,1,2,582,119,1920,"Boroondara",-37.8003,145.05461
"8075",13130,"Kew","17 Wimba Av",4,"h",1076960.67115367,"S","Kay","13/05/2017",5.6,3101,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,145.05009
"8076",13131,"Kew","2/10 Wishart St",3,"h",1076960.67115367,"S","Nelson","13/05/2017",5.6,3101,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"8077",13132,"Kew","199 Barkers Rd",4,"h",2150000,"S","Marshall","20/05/2017",5.6,3101,4,4,2,543,146.861538586252,1970,"Boroondara",-37.81442,NA
"8078",13133,"Kew","21 Churchill St",3,"h",1965000,"S","hockingstuart","20/05/2017",5.6,3101,3,1,2,813,146.861538586252,1970,"Boroondara",-37.79929,145.03579
"8079",13138,"Kew","1 Raven St",4,"h",1076960.67115367,"S","Jellis","20/05/2017",5.6,3101,4,1,1,624,146.861538586252,1970,"Boroondara",-37.80787,NA
"8080",13140,"Kew","3/38 Pakington St",2,"u",736000,"S","Marshall","22/04/2017",5.6,3101,2,1,1,964,146.861538586252,1960,"Boroondara",-37.80222,145.0385
"8081",13142,"Kew East","4/27 Windella Av",2,"u",720000,"S","Nelson","6/05/2017",7.5,3102,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,145.0585
"8082",13143,"Kew East","45 Baker Av",3,"h",1076960.67115367,"SP","Kay","13/05/2017",7.5,3102,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"8083",13145,"Kew East","2 Baker Av",3,"h",1700000,"S","Jellis","20/05/2017",7.5,3102,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"8084",13146,"Kew East","56 Baker Av",3,"h",1076960.67115367,"PN","Woodards","20/05/2017",7.5,3102,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"8085",13147,"Kew East","1/4 Lawrence St",3,"h",1076960.67115367,"S","Marshall","20/05/2017",7.5,3102,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"8086",13148,"Kew East","13 McCubbin St",2,"h",1076960.67115367,"SP","Marshall","20/05/2017",7.5,3102,2,1,2,790,146.861538586252,1970,"Boroondara",-37.78823,NA
"8087",13150,"Kew East","136 Kilby Rd",3,"h",1402000,"S","Nelson","22/04/2017",7.5,3102,3,2,2,422,120,1950,"Boroondara",-37.7927,145.05256
"8088",13154,"Kingsville","134 Empress Av",3,"h",1108000,"SP","Village","6/05/2017",7.8,3012,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"8089",13155,"Kingsville","87 Chirnside St",3,"h",1190000,"SP","Village","13/05/2017",7.8,3012,3,1,1,276,105,1925,"Maribyrnong",-37.80824,NA
"8090",13156,"Kingsville","100 Coronation St",4,"h",1205000,"S","hockingstuart","20/05/2017",7.8,3012,4,1,1,318,145,1960,"Maribyrnong",-37.81048,144.88281
"8091",13157,"Kingsville","363 Geelong Rd",3,"h",860000,"SP","Village","29/04/2017",7.8,3012,3,1,3,555,168,1940,"Maribyrnong",-37.80826,144.88034
"8092",13158,"Maidstone","51 Churchill Av",3,"h",836000,"S","Sweeney","6/05/2017",9.2,3012,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,144.87543
"8093",13160,"Maidstone","58 Ballarat Rd",4,"h",1076960.67115367,"PI","McGrath","8/04/2017",9.2,3012,4,1,4,788,146.861538586252,1970,"Maribyrnong",-37.78709,144.86718
"8094",13161,"Maidstone","45 Thomson St",3,"h",760000,"PI","Biggin","8/04/2017",9.2,3012,3,1,2,584,146.861538586252,1970,"Maribyrnong",-37.78578,144.87983
"8095",13162,"Maidstone","25 Thomson St",3,"h",873000,"S","Biggin","13/05/2017",9.2,3012,3,1,2,625,146.861538586252,1970,"Maribyrnong",-37.78763,144.87568
"8096",13163,"Maidstone","5 Ballarat Rd",2,"h",640000,"PI","Sweeney","20/05/2017",9.2,3012,2,1,2,206,146.861538586252,1970,"Maribyrnong",-37.78865,144.87522
"8097",13165,"Maidstone","2/56 Mitchell St",3,"h",725000,"S","Biggin","20/05/2017",9.2,3012,3,2,2,260,146.861538586252,1970,"Maribyrnong",-37.78245,144.87198
"8098",13167,"Maidstone","18 Pullar St",2,"h",472500,"S","Burnham","20/05/2017",9.2,3012,2,1,0,315,89,1990,"Maribyrnong",-37.78353,NA
"8099",13168,"Maidstone","137A Ballarat Rd",3,"h",1076960.67115367,"S","Jas","22/04/2017",9.2,3012,3,1,1,224,146.861538586252,1970,"Maribyrnong",-37.78511,144.87233
"8100",13173,"Maidstone","12 Winston St",3,"h",930000,"SP","Biggin","29/04/2017",9.2,3012,3,1,2,660,88,1955,"Maribyrnong",-37.78511,144.87577
"8101",13177,"Malvern","9 Plant St",3,"h",1076960.67115367,"SN","RT","6/05/2017",7.4,3144,3,2,4,429,146.861538586252,1970,"Stonnington",-37.85111,145.03211
"8102",13178,"Malvern","32 Shaftesbury Av",3,"h",1076960.67115367,"SP","Thomson","6/05/2017",7.4,3144,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,145.03251
"8103",13182,"Malvern","2B Finlayson St",3,"h",1076960.67115367,"PI","Marshall","13/05/2017",7.4,3144,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"8104",13183,"Malvern","19 Gordon Gr",3,"h",2e+06,"VB","Jellis","13/05/2017",7.4,3144,3,1,2,360,146.861538586252,1970,"Stonnington",-37.86355,NA
"8105",13184,"Malvern","56 Hunter St",4,"h",1076960.67115367,"SN","Abercromby's","13/05/2017",7.4,3144,4,2,2,512,146.861538586252,1970,"Stonnington",-37.8681,145.03012
"8106",13186,"Malvern","93 Stanhope St",3,"h",1076960.67115367,"PI","Marshall","13/05/2017",7.4,3144,3,2,2,332,146.861538586252,1970,"Stonnington",-37.85881,145.03935
"8107",13187,"Malvern","27 Thanet St",4,"h",1076960.67115367,"S","Jellis","13/05/2017",7.4,3144,4,2,2,334,146.861538586252,1970,"Stonnington",-37.86049,145.03648
"8108",13188,"Malvern","13 Wheatland Rd",3,"h",1076960.67115367,"SP","hockingstuart","13/05/2017",7.4,3144,3,2,3,574,146.861538586252,1970,"Stonnington",-37.86531,145.0366
"8109",13189,"Malvern","6 Arthur St",4,"h",1076960.67115367,"SP","Marshall","20/05/2017",7.4,3144,4,3,2,625,146.861538586252,1970,"Stonnington",-37.84621,145.03381
"8110",13190,"Malvern","2 Dixon St",4,"h",1076960.67115367,"SN","Abercromby's","20/05/2017",7.4,3144,4,2,1,448,146.861538586252,1970,"Stonnington",-37.86305,145.03785
"8111",13193,"Malvern","108/1387 Malvern Rd",1,"u",4e+05,"VB","hockingstuart","29/04/2017",7.4,3144,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,145.03613
"8112",13194,"Malvern","20A Silver St",2,"h",2245000,"S","Marshall","29/04/2017",7.4,3144,3,1,1,469.181403665624,146.861538586252,1970,NA,-37.85019,NA
"8113",13195,"Malvern East","26 Boston Av",4,"h",1076960.67115367,"SP","Marshall","6/05/2017",11.2,3145,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,145.03856
"8114",13197,"Malvern East","9 Emo Rd",2,"h",1076960.67115367,"S","Marshall","6/05/2017",11.2,3145,2,1,2,381,117,1910,"Stonnington",-37.88069,145.07914
"8115",13198,"Malvern East","7 Karma Av",4,"h",1076960.67115367,"PI","Marshall","6/05/2017",11.2,3145,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,145.05086
"8116",13199,"Malvern East","1/53 Finch St",3,"h",1076960.67115367,"S","Marshall","8/04/2017",11.2,3145,3,2,2,354,146.861538586252,1980,"Stonnington",-37.86984,NA
"8117",13201,"Malvern East","2059 Malvern Rd",3,"h",1380000,"S","Buxton","8/04/2017",11.2,3145,3,1,2,572,146.861538586252,1970,"Stonnington",-37.87566,145.04227
"8118",13202,"Malvern East","25 Virginia Gr",3,"h",1076960.67115367,"SP","Marshall","8/04/2017",11.2,3145,3,0,0,621,146.861538586252,1970,"Stonnington",-37.88469,145.06596
"8119",13204,"Malvern East","57 Beaver St",3,"h",1076960.67115367,"S","Jellis","13/05/2017",11.2,3145,3,2,3,1003,170,1920,"Stonnington",-37.87049,145.08727
"8120",13205,"Malvern East","57 Brunel St",4,"h",1076960.67115367,"S","Marshall","13/05/2017",11.2,3145,4,2,2,509,318,2002,"Stonnington",-37.86982,145.04681
"8121",13207,"Malvern East","1411 Dandenong Rd",4,"h",1290000,"S","Buxton","13/05/2017",11.2,3145,4,2,2,395,146.861538586252,1970,"Stonnington",-37.89142,NA
"8122",13208,"Malvern East","70 Paxton St",4,"h",1076960.67115367,"S","Kay","13/05/2017",11.2,3145,4,2,2,910,146.861538586252,1970,"Stonnington",-37.87121,145.08424
"8123",13209,"Malvern East","16 Tooronga Rd",3,"h",2020000,"S","Marshall","13/05/2017",11.2,3145,3,2,2,711,196,1915,"Stonnington",-37.87233,145.05668
"8124",13210,"Malvern East","353 Wattletree Rd",4,"h",1076960.67115367,"SN","hockingstuart","13/05/2017",11.2,3145,4,2,2,624,222,1920,"Stonnington",-37.86437,145.03872
"8125",13211,"Malvern East","1/29 Grant St",2,"u",1211000,"S","Ray","20/05/2017",11.2,3145,2,1,1,259,99,1970,"Stonnington",-37.87179,145.04543
"8126",13212,"Malvern East","6 Melrose Av",4,"h",1076960.67115367,"S","Marshall","20/05/2017",11.2,3145,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,145.05259
"8127",13213,"Malvern East","4/78 Paxton St",2,"u",1076960.67115367,"SN","Sotheby's","20/05/2017",11.2,3145,2,2,1,908,146.861538586252,1970,"Stonnington",-37.87134,NA
"8128",13214,"Malvern East","22 Quentin Rd",4,"h",1380000,"S","hockingstuart","20/05/2017",11.2,3145,4,2,2,230,178,2007,"Stonnington",-37.88057,145.0577
"8129",13215,"Malvern East","2 Rotherwood Dr",4,"h",1715157,"S","Jellis","20/05/2017",11.2,3145,4,3,2,380,160,2008,"Stonnington",-37.87924,145.0831
"8130",13217,"Malvern East","414 Waverley Rd",3,"h",1220000,"S","Jellis","29/04/2017",11.2,3145,3,1,2,446,134,1980,"Stonnington",-37.87841,145.06636
"8131",13218,"Malvern East","17 Winton Rd",4,"h",1465000,"S","Fletchers","29/04/2017",11.2,3145,4,2,2,559,146.861538586252,1970,"Stonnington",-37.87295,145.06543
"8132",13219,"Maribyrnong","33 Hillside Cr",3,"h",1110000,"PI","Biggin","6/05/2017",8.7,3032,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,145.06652
"8133",13220,"Maribyrnong","407/54 La Scala Av",2,"u",6e+05,"VB","Weda","6/05/2017",8.7,3032,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"8134",13222,"Maribyrnong","203/77 Village Wy",2,"u",355000,"S","Biggin","8/04/2017",8.7,3032,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,144.88065
"8135",13223,"Maribyrnong","38 Waterford Av",3,"h",801000,"S","hockingstuart","8/04/2017",8.7,3032,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"8136",13224,"Maribyrnong","12 Grandview Av",4,"h",1076960.67115367,"S","Rendina","13/05/2017",8.7,3032,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"8137",13225,"Maribyrnong","13 Hillside Cr",3,"h",950000,"PI","Raine","13/05/2017",8.7,3032,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"8138",13226,"Maribyrnong","3/13 Warrs Rd",4,"h",1080000,"SP","hockingstuart","13/05/2017",8.7,3032,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"8139",13227,"Maribyrnong","28 Mephan St",4,"h",1076960.67115367,"SP","hockingstuart","20/05/2017",8.7,3032,4,2,2,198,168,2001,"Maribyrnong",-37.7867,NA
"8140",13229,"Maribyrnong","1A Riverview Ct",4,"h",1190000,"S","Rendina","29/04/2017",8.7,3032,4,3,2,224,205,2015,"Maribyrnong",-37.76407,144.88431
"8141",13231,"Melbourne","82/632 St Kilda Rd",3,"u",750000,"VB","Hodges","6/05/2017",2.8,3000,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,144.96033
"8142",13234,"Melbourne","37/27 Queens Rd",3,"u",850000,"PI","RT","8/04/2017",2.8,3000,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,144.95817
"8143",13236,"Melbourne","18/17 Queens Rd",2,"u",637500,"S","Greg","20/05/2017",2.8,3000,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,144.9602
"8144",13237,"Melbourne","4/27 Queens Rd",3,"u",1100000,"S","RT","20/05/2017",2.8,3000,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"8145",13238,"Melbourne","2303/568 Collins St",2,"u",1076960.67115367,"PI","MICM","22/04/2017",2.8,3000,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"8146",13241,"Melbourne","1201/565 Flinders St",2,"u",683000,"S","MICM","22/04/2017",2.8,3000,2,2,1,1136,88,2009,"Melbourne",-37.82106,144.95579
"8147",13245,"Melbourne","173/350 St Kilda Rd",2,"u",1236000,"S","Marshall","29/04/2017",2.8,3000,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"8148",13246,"Melbourne","173/416 St Kilda Rd",3,"u",730000,"S","hockingstuart","29/04/2017",2.8,3000,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"8149",13247,"Mont Albert","8 Gawler Ct",4,"h",1865000,"S","Fletchers","6/05/2017",11.8,3127,4,2,2,609,146.861538586252,1970,"Whitehorse",NA,NA
"8150",13248,"Mont Albert","2/90 Victoria Cr",2,"u",770000,"S","hockingstuart","6/05/2017",11.8,3127,3,1,1,469.181403665624,146.861538586252,1970,NA,-37.81485,NA
"8151",13249,"Mont Albert","1/1 Leopold Cr",2,"u",1076960.67115367,"SP","Kay","8/04/2017",11.8,3127,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,145.11
"8152",13250,"Mont Albert","1/24 St Johns Av",2,"u",820000,"S","hockingstuart","8/04/2017",11.8,3127,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
