"","X","Suburb","Address","Rooms","Type","Price","Method","SellerG","Date","Distance","Postcode","Bedroom2","Bathroom","Car","Landsize","BuildingArea","YearBuilt","CouncilArea","Lattitude","Longtitude"
"2308",12198,"Ashwood","1/2 Keats Ct",2,"u",1076960.67115367,"SP","Buxton","13/05/2017",12.2,3147,2,1,1,230,146.861538586252,1970,"Monash",-37.86227,145.10087
"2309",12200,"Ashwood","1/22 Eildon Rd",3,"u",1076960.67115367,"S","Buxton","20/05/2017",12.2,3147,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"2310",12201,"Ashwood","2/25 Parkhill Dr",3,"u",1076960.67115367,"SP","Tim","20/05/2017",12.2,3147,3,1,2,321,130,1960,"Monash",-37.86303,145.11045
"2311",12202,"Ashwood","2/5 Parkhill Dr",3,"u",890000,"S","Jellis","20/05/2017",12.2,3147,3,2,2,235,130,2006,"Monash",-37.86253,145.10831
"2312",12203,"Ashwood","1/2 Edmonds Av",3,"t",1190000,"SP","Buxton","29/04/2017",12.2,3147,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"2313",12205,"Avondale Heights","33a Deutscher St",3,"u",765000,"S","Moonee","6/05/2017",10.5,3034,3,2,1,292,150,2008,"Moonee Valley",-37.75928,144.85606
"2314",12226,"Balwyn North","2/21 Pavo St",3,"u",7e+05,"S","Marshall","13/05/2017",9.2,3104,3,1,1,350,120,1950,"Boroondara",-37.78621,145.07393
"2315",12232,"Balwyn North","2/87 Tannock St",2,"u",8e+05,"PI","hockingstuart","20/05/2017",9.2,3104,2,2,1,196,146.861538586252,1994,"Boroondara",-37.785,145.09605
"2316",12234,"Balwyn North","1b Yeneda St",3,"t",1025000,"VB","Noel","20/05/2017",9.2,3104,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"2317",12250,"Bentleigh","42 Hutchinson St",2,"u",710000,"S","Woodards","8/04/2017",13,3204,2,1,3,225,146.861538586252,1970,"Glen Eira",-37.92431,145.04965
"2318",12252,"Bentleigh","63A London St",3,"t",1076960.67115367,"S","Buxton","8/04/2017",13,3204,3,3,2,293,212,2007,"Glen Eira",-37.92463,145.0475
"2319",12253,"Bentleigh","43B South Av",3,"u",830000,"SP","Buxton","8/04/2017",13,3204,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"2320",12254,"Bentleigh","4/10 Blair St",4,"t",1105000,"S","Hodges","13/05/2017",13,3204,4,2,1,207,146.861538586252,2007,"Glen Eira",-37.91562,145.03548
"2321",12255,"Bentleigh","23A Fromer St",3,"t",1303000,"S","hockingstuart","13/05/2017",13,3204,3,2,2,334,146.861538586252,2006,"Glen Eira",-37.92839,145.04278
"2322",12257,"Bentleigh","1 Pascoe Av",4,"t",1285000,"S","hockingstuart","13/05/2017",13,3204,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"2323",12259,"Bentleigh","197A Jasper Rd",3,"t",1375000,"S","Buxton","20/05/2017",13,3204,3,3,2,338,194,2012,"Glen Eira",-37.9166,145.04183
"2324",12260,"Bentleigh","25B Luckins Rd",4,"t",1300000,"S","hockingstuart","20/05/2017",13,3204,4,2,2,352,146.861538586252,1970,"Glen Eira",-37.93166,145.04631
"2325",12264,"Bentleigh","8/28 Clairmont Av",3,"t",782000,"S","Buxton","22/04/2017",13,3204,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"2326",12265,"Bentleigh","6b Howell St",3,"u",845000,"S","Woodards","22/04/2017",13,3204,3,1,2,242,146.861538586252,1970,"Glen Eira",-37.93019,145.03312
"2327",12267,"Bentleigh","2/23 Whitmuir Rd",3,"u",641500,"S","hockingstuart","22/04/2017",13,3204,3,1,1,681,146.861538586252,1960,"Glen Eira",-37.91445,145.02871
"2328",12276,"Bentleigh East","5B Cavalier St",3,"t",1076960.67115367,"SN","hockingstuart","13/05/2017",13.9,3165,3,2,2,291,181,2010,"Glen Eira",-37.9141,145.08005
"2329",12277,"Bentleigh East","1/32 Elizabeth St",3,"t",767000,"S","Gary","13/05/2017",13.9,3165,3,1,2,162,146.861538586252,1970,"Glen Eira",-37.92289,145.05377
"2330",12281,"Bentleigh East","122B Tambet St",3,"t",1200000,"PI","Purplebricks","13/05/2017",13.9,3165,3,2,2,369,146.861538586252,1970,"Glen Eira",-37.90918,145.07279
"2331",12283,"Bentleigh East","28B Barrington St",3,"t",1225000,"S","hockingstuart","20/05/2017",13.9,3165,3,2,2,372,180,2008,"Glen Eira",-37.91273,145.06936
"2332",12286,"Bentleigh East","1/22 Brooks St",3,"t",1055000,"SP","Buxton","20/05/2017",13.9,3165,3,2,2,301,146.861538586252,2000,"Glen Eira",-37.9167,145.07698
"2333",12287,"Bentleigh East","40a Brosnan Rd",3,"t",1270000,"S","hockingstuart","20/05/2017",13.9,3165,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"2334",12288,"Bentleigh East","4/650 Centre Rd",2,"u",555000,"S","Buxton","20/05/2017",13.9,3165,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"2335",12291,"Bentleigh East","20A Hinkler Av",3,"t",1050000,"S","Buxton","20/05/2017",13.9,3165,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"2336",12292,"Bentleigh East","12 Langslow St",4,"t",1030000,"PI","Woodards","20/05/2017",13.9,3165,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"2337",12294,"Bentleigh East","2/575 Warrigal Rd",3,"t",850000,"S","hockingstuart","20/05/2017",13.9,3165,3,2,2,321,146.861538586252,1970,"Glen Eira",-37.93164,145.08057
"2338",12295,"Bentleigh East","1/5 Lois Ct",3,"u",750000,"PI","hockingstuart","22/04/2017",13.9,3165,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"2339",12298,"Bentleigh East","1/33 Brady Rd",3,"t",1076960.67115367,"S","Buxton","29/04/2017",13.9,3165,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"2340",12299,"Bentleigh East","12A Celia St",3,"t",1076960.67115367,"PI","Ray","29/04/2017",13.9,3165,3,1,1,469.181403665624,146.861538586252,1970,NA,-37.93341,145.05892
"2341",12300,"Bentleigh East","2/10 Chester St",3,"u",809000,"S","Woodards","29/04/2017",13.9,3165,3,1,1,289,146.861538586252,1970,"Glen Eira",-37.92105,145.06708
"2342",12302,"Bentleigh East","16A Denver St",4,"t",1210000,"S","Buxton","29/04/2017",13.9,3165,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"2343",12303,"Bentleigh East","16b Denver St",4,"t",1275000,"S","Buxton","29/04/2017",13.9,3165,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"2344",12307,"Bentleigh East","1/27 Schulz St",3,"t",965000,"S","Buxton","29/04/2017",13.9,3165,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"2345",12310,"Box Hill","5/10 Camelia St",2,"u",780000,"S","Ray","6/05/2017",13.1,3128,2,1,1,171,80,2014,"Whitehorse",-37.81583,145.1384
"2346",12317,"Box Hill","1A Maple St",2,"t",990000,"S","Fletchers","20/05/2017",13.1,3128,2,1,1,257,146.861538586252,1970,"Whitehorse",-37.82591,145.12817
"2347",12318,"Box Hill","4/18 Barkly St",2,"u",646500,"S","McGrath","22/04/2017",13.1,3128,2,1,1,156,146.861538586252,1980,"Whitehorse",-37.82812,145.13046
"2348",12322,"Braybrook","1/16 Barrie Ct",2,"u",480000,"S","hockingstuart","6/05/2017",10.8,3019,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"2349",12326,"Braybrook","3/11 Margaret Cr",3,"t",440000,"VB","Barry","8/04/2017",10.8,3019,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"2350",12329,"Braybrook","13/25 Marnoo St",3,"t",441700,"SP","Barry","22/04/2017",10.8,3019,3,2,1,145,107,2003,"Maribyrnong",-37.7894,144.84626
"2351",12340,"Brighton","147 North Rd",2,"t",975000,"PI","Marshall","8/04/2017",11.2,3186,2,1,1,444,182,1915,"Bayside",-37.89933,145.00455
"2352",12343,"Brighton","3/136 New St",3,"u",1392000,"S","hockingstuart","13/05/2017",11.2,3186,3,2,1,188,146.861538586252,1970,"Bayside",-37.91813,144.99333
"2353",12348,"Brighton","8/3 Railway Av",2,"u",785000,"S","Marshall","13/05/2017",11.2,3186,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"2354",12351,"Brighton","2 Barkly St",3,"t",1076960.67115367,"S","Marshall","20/05/2017",11.2,3186,3,1,1,194,146,2003,"Bayside",-37.90519,144.9937
"2355",12353,"Brighton","1/21 Brickwood St",2,"u",1002500,"S","hockingstuart","20/05/2017",11.2,3186,2,1,1,118,146.861538586252,1975,"Bayside",-37.89532,144.99741
"2356",12357,"Brighton","1/76 Whyte St",2,"t",1055000,"S","Marshall","20/05/2017",11.2,3186,2,1,2,211,146.861538586252,1970,"Bayside",-37.92101,144.99989
"2357",12366,"Brighton","3 Rose St",2,"t",1470000,"S","Hodges","29/04/2017",11.2,3186,2,1,1,238,146.861538586252,1970,"Bayside",-37.89845,145.00482
"2358",12369,"Brighton East","1/22 Gleniffer Av",3,"u",1076960.67115367,"SP","Hodges","8/04/2017",10.7,3187,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"2359",12371,"Brighton East","1/373 South Rd",3,"u",725000,"S","Buxton","8/04/2017",10.7,3187,3,1,1,137,146.861538586252,1970,"Bayside",-37.93192,145.02823
"2360",12374,"Brighton East","4/25 Cluden St",2,"u",910000,"S","Woodards","13/05/2017",10.7,3187,2,1,3,238,146.861538586252,1970,"Bayside",-37.91255,145.01045
"2361",12377,"Brighton East","119 Marriage Rd",3,"t",1760000,"SP","Kay","13/05/2017",10.7,3187,3,1,1,469.181403665624,146.861538586252,1970,NA,-37.91975,145.01897
"2362",12383,"Brighton East","6/101 Centre Rd",2,"t",675000,"VB","Gary","20/05/2017",10.7,3187,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"2363",12388,"Brighton East","2C Ratho Av",3,"t",1180000,"S","Marshall","20/05/2017",10.7,3187,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"2364",12396,"Brighton East","7 Holmhurst Ct",4,"t",1700000,"PI","Hodges","29/04/2017",10.7,3187,4,3,2,312,118,1950,"Bayside",-37.9295,145.01436
"2365",12398,"Brighton East","7/36 Union St",3,"t",972000,"S","Gary","29/04/2017",10.7,3187,3,2,1,119,160,2000,"Bayside",-37.90841,145.01184
"2366",12399,"Brunswick","61 Amelia St",3,"t",9e+05,"S","Jellis","6/05/2017",5.2,3056,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"2367",12401,"Brunswick","3/15 Mitchell St",2,"u",735000,"SP","Walshe","6/05/2017",5.2,3056,2,1,2,173,77,1970,"Moreland",-37.75857,144.9653
"2368",12416,"Brunswick","2/138 Brunswick Rd",2,"t",1076960.67115367,"S","Jellis","13/05/2017",5.2,3056,2,1,1,112,146.861538586252,2000,"Moreland",-37.77786,144.96421
"2369",12418,"Brunswick","25/5 Evans St",3,"t",981000,"SP","Nelson","13/05/2017",5.2,3056,3,2,1,122,140,2012,"Moreland",-37.76983,144.96605
"2370",12420,"Brunswick","7/200 Albion St",2,"u",585000,"PI","Jellis","20/05/2017",5.2,3056,2,1,1,430,258,2006,"Moreland",-37.76086,144.96232
"2371",12425,"Brunswick","1/135 Brunswick Rd",2,"t",6e+05,"PI","Ray","22/04/2017",5.2,3056,2,1,1,109,146.861538586252,2011,"Moreland",-37.7778,144.96828
"2372",12428,"Brunswick","8/380 Lygon St",2,"u",530000,"S","hockingstuart","22/04/2017",5.2,3056,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"2373",12432,"Brunswick","16/195 Brunswick Rd",2,"u",6e+05,"S","Woodards","29/04/2017",5.2,3056,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"2374",12437,"Brunswick East","17 Lomandra Wky",2,"t",1076960.67115367,"PI","Jellis","8/04/2017",4.5,3057,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"2375",12453,"Brunswick East","8/380 Lygon St",2,"u",530000,"S","hockingstuart","22/04/2017",4.5,3057,3,1,1,469.181403665624,146.861538586252,1970,NA,-37.76705,144.97269
"2376",12455,"Brunswick East","8/206 Lygon St",2,"u",432000,"S","Nelson","29/04/2017",4.5,3057,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"2377",12457,"Brunswick West","46/2 Centennial Av",2,"u",470000,"S","Brad","6/05/2017",5.9,3055,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"2378",12458,"Brunswick West","6A Duggan St",3,"t",670000,"S","Raine","6/05/2017",5.9,3055,3,1,2,176,146.861538586252,2000,"Moreland",-37.75967,144.94042
"2379",12461,"Brunswick West","3/10 Melville Rd",3,"t",865000,"S","Barry","6/05/2017",5.9,3055,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"2380",12463,"Brunswick West","6/36 Murray St",2,"u",1076960.67115367,"SN","Walshe","8/04/2017",5.9,3055,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"2381",12467,"Brunswick West","39/2 Centennial Av",2,"u",424000,"S","Ham","13/05/2017",5.9,3055,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"2382",12472,"Brunswick West","2/31 Cumming St",3,"t",670000,"PI","Nelson","20/05/2017",5.9,3055,3,1,2,109,104,2010,"Moreland",-37.76092,144.94155
"2383",12474,"Brunswick West","13/33 McLean St",2,"t",1076960.67115367,"SN","Barry","20/05/2017",5.9,3055,2,1,1,133,146.861538586252,1980,"Moreland",-37.75396,144.93752
"2384",12476,"Brunswick West","6/10 Fitzgibbon Av",2,"u",1076960.67115367,"SN","Walshe","22/04/2017",5.9,3055,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"2385",12482,"Bulleen","2/1 Colite St",2,"t",599900,"S","Barry","6/05/2017",11.8,3105,2,1,2,135,76,1970,"Manningham",-37.77874,145.09175
"2386",12484,"Bulleen","4/62 Manningham Rd",4,"t",910000,"SP","Barry","6/05/2017",11.8,3105,4,2,2,190,133,2000,"Manningham",-37.76642,145.08838
"2387",12488,"Bulleen","3/16 Carrathool St",2,"t",1076960.67115367,"SP","Jellis","20/05/2017",11.8,3105,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"2388",12489,"Bulleen","4/16 Carrathool St",4,"t",1076960.67115367,"S","Jellis","20/05/2017",11.8,3105,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"2389",12491,"Bulleen","4A Helene St",3,"t",1076960.67115367,"PI","Philip","20/05/2017",11.8,3105,3,3,2,375,146.861538586252,2000,"Manningham",-37.76429,145.08665
"2390",12499,"Burwood","3/51 Middleborough Rd",2,"u",580000,"S","McGrath","6/05/2017",11.7,3125,2,1,1,153,146.861538586252,1970,"Whitehorse",-37.85284,145.13176
"2391",12502,"Burwood","1/24 Daniel St",3,"t",975000,"VB","Reed","8/04/2017",11.7,3125,3,2,2,267,150,2012,"Whitehorse",-37.84625,145.10705
"2392",12509,"Burwood","1/13 Johnston St",4,"u",813000,"S","Oriental","20/05/2017",11.7,3125,4,1,2,360,146.861538586252,1990,"Whitehorse",-37.84991,145.1306
"2393",12514,"Burwood","3/3 Talbett St",4,"t",1076960.67115367,"S","Buxton","22/04/2017",11.7,3125,4,3,2,469.181403665624,146.861538586252,1970,NA,-37.85296,145.11851
"2394",12516,"Burwood","2/11 Aylwin Av",2,"t",1076960.67115367,"S","Noel","29/04/2017",11.7,3125,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"2395",12517,"Burwood","3/9 Cromwell St",3,"u",1076960.67115367,"SN","HAR","29/04/2017",11.7,3125,3,1,2,182,107,1998,"Whitehorse",-37.8515,145.10547
"2396",12521,"Camberwell","2/65 Athelstan Rd",4,"u",1076960.67115367,"SP","Marshall","6/05/2017",7.8,3124,3,3,0,477,257,1990,"Boroondara",-37.84443,145.06428
"2397",12529,"Camberwell","4/24 Seville St",2,"u",771000,"S","Fletchers","8/04/2017",7.8,3124,2,1,1,512,146.861538586252,1970,"Boroondara",-37.84336,145.06753
"2398",12530,"Camberwell","2/171 Wattle Valley Rd",3,"u",905000,"S","Prowse","8/04/2017",7.8,3124,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"2399",12537,"Camberwell","2/25 Range St",3,"u",1076960.67115367,"S","Jellis","13/05/2017",7.8,3124,3,1,1,1192,100,1966,"Boroondara",-37.84583,145.06623
"2400",12550,"Camberwell","1/16 Dower St",3,"u",835000,"S","Marshall","29/04/2017",7.8,3124,3,1,1,112,85,1960,"Boroondara",-37.83776,145.09494
"2401",12552,"Camberwell","2/6 Glencairn Av",2,"u",1076960.67115367,"S","Marshall","29/04/2017",7.8,3124,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"2402",12553,"Camberwell","1/796 Riversdale Rd",2,"u",1076960.67115367,"SN","Garvey","29/04/2017",7.8,3124,2,1,2,130,146.861538586252,1970,"Boroondara",-37.8343,145.08028
"2403",12561,"Canterbury","36 The Ridge",3,"t",1775000,"VB","Jellis","13/05/2017",9,3126,3,2,2,410,146.861538586252,1970,"Boroondara",-37.81779,145.0649
"2404",12570,"Carlton North","12/869 Drummond St",2,"u",550000,"PI","McGrath","22/04/2017",3.2,3054,3,1,1,469.181403665624,146.861538586252,1970,NA,-37.78393,144.97102
"2405",12573,"Carnegie","2/6 Kokaribb Rd",2,"u",605000,"SP","Ray","6/05/2017",11.4,3163,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"2406",12574,"Carnegie","1/376 Neerim Rd",4,"t",1201000,"S","Ray","6/05/2017",11.4,3163,4,2,2,273,146.861538586252,2000,"Glen Eira",-37.88977,145.06323
"2407",12579,"Carnegie","2/28 Oakdene Cr",3,"t",1076000,"S","Ray","8/04/2017",11.4,3163,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"2408",12581,"Carnegie","7/26 Shepparson Av",2,"u",425000,"S","Lindellas","8/04/2017",11.4,3163,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"2409",12582,"Carnegie","3/13 St Huberts Rd",2,"u",1076960.67115367,"SN","Thomson","8/04/2017",11.4,3163,2,1,1,172,94,1976,"Glen Eira",-37.88917,145.0501
"2410",12583,"Carnegie","1/27 Beena Av",2,"u",470000,"S","Ray","13/05/2017",11.4,3163,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"2411",12584,"Carnegie","108/21 Belsize Av",2,"u",1076960.67115367,"SN","Steller","13/05/2017",11.4,3163,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"2412",12585,"Carnegie","1/80 Oakleigh Rd",3,"u",1105000,"S","Gary","13/05/2017",11.4,3163,3,2,2,271,146.861538586252,1997,"Glen Eira",-37.89932,145.05314
"2413",12587,"Carnegie","4/49 Coorigil Rd",3,"u",945000,"S","hockingstuart","20/05/2017",11.4,3163,3,1,2,1103,100,1987,"Glen Eira",-37.89575,145.06027
"2414",12590,"Carnegie","107/6 Kokaribb Rd",2,"u",583000,"S","Ray","20/05/2017",11.4,3163,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"2415",12594,"Carnegie","9/13 Maroona Rd",2,"u",490000,"PI","Buxton","22/04/2017",11.4,3163,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"2416",12598,"Caulfield","1/9 Daniell Cr",1,"u",3e+05,"VB","Gary","29/04/2017",8.9,3162,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"2417",12611,"Caulfield South","2/92 Clarence St",3,"t",1e+06,"VB","O'Donoghues","13/05/2017",9.3,3162,3,2,2,265,146.861538586252,1970,"Glen Eira",-37.89238,145.01541
"2418",12613,"Caulfield South","5/6 Griffiths St",3,"t",1076960.67115367,"S","Ray","20/05/2017",9.3,3162,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"2419",12620,"Chadstone","1/2 Jacana St",3,"t",1076960.67115367,"PI","Buxton","8/04/2017",13.6,3148,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"2420",12621,"Chadstone","4/6 Kelly St",3,"u",701000,"PI","Ray","8/04/2017",13.6,3148,3,2,2,235,112,2000,"Monash",-37.88563,145.09335
"2421",12623,"Chadstone","1/23 Stapley Cr",3,"t",1076960.67115367,"SP","Buxton","8/04/2017",13.6,3148,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"2422",12624,"Chadstone","1/29 Atkinson St",3,"t",905000,"S","Buxton","20/05/2017",13.6,3148,3,1,2,418,132,1955,"Monash",-37.88597,145.09604
"2423",12625,"Chadstone","2/13 Batesford Rd",3,"u",988000,"SA","Buxton","20/05/2017",13.6,3148,3,2,2,286,124,2008,"Monash",-37.8755,145.09544
"2424",12626,"Chadstone","2/16 Westbrook St",3,"t",820000,"VB","hockingstuart","20/05/2017",13.6,3148,3,2,2,213,115,2012,"Monash",-37.88269,145.09422
"2425",12629,"Clifton Hill","101/51 Ramsden St",1,"u",538000,"S","Jellis","8/04/2017",3.4,3068,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"2426",12642,"Coburg","1/27 Cope St",2,"u",1076960.67115367,"SN","Barry","6/05/2017",7.8,3058,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"2427",12645,"Coburg","1/318 Bell St",2,"t",1076960.67115367,"PI","Ray","8/04/2017",7.8,3058,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"2428",12646,"Coburg","4/318 Bell St",3,"t",1076960.67115367,"PI","Ray","8/04/2017",7.8,3058,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"2429",12655,"Coburg","22/129 Harding St",3,"t",824000,"S","Barry","13/05/2017",7.8,3058,3,1,2,120,113.76,1990,"Moreland",-37.74616,144.97953
"2430",12673,"Coburg","4/34 Gladstone St",2,"u",650000,"S","Barry","29/04/2017",7.8,3058,2,1,1,136,81,1975,"Moreland",-37.7449,144.97539
"2431",12675,"Coburg","69 Victoria St",3,"t",720000,"PI","C21","29/04/2017",7.8,3058,3,2,2,531,112,2016,"Moreland",-37.74238,144.95706
"2432",12676,"Coburg","69 Victoria St",3,"t",720000,"PI","Century","29/04/2017",7.8,3058,3,2,2,531,112,2016,"Moreland",-37.74238,144.95706
"2433",12680,"Coburg North","11 focus Dr",2,"u",1076960.67115367,"S","Noel","8/04/2017",9.2,3058,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"2434",12686,"Coburg North","17a Shorts Rd",3,"t",801000,"S","Barry","22/04/2017",9.2,3058,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"2435",12691,"Collingwood","3A Blanche St",3,"t",1308000,"S","Jellis","8/04/2017",1.6,3066,3,1,2,125,146.861538586252,1990,"Yarra",-37.79525,144.98635
"2436",12700,"Collingwood","1 Brewery La",2,"t",1075000,"S","Jellis","22/04/2017",1.6,3066,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"2437",12702,"Collingwood","102/6 Mater St",2,"u",5e+05,"VB","Nelson","22/04/2017",1.6,3066,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"2438",12706,"Docklands","2103/1 Point Park Cr",2,"u",1076960.67115367,"PI","Barry","6/05/2017",1.9,3008,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"2439",12708,"Docklands","505/2 Newquay Prm",2,"u",1076960.67115367,"SN","Barry","22/04/2017",1.9,3008,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"2440",12709,"Doncaster","1/58 Ayr St",3,"t",1076960.67115367,"SP","Jellis","6/05/2017",13.9,3108,3,2,2,318,146.861538586252,1970,"Manningham",-37.78271,145.10291
"2441",12712,"Doncaster","3/37 Queens Av",2,"u",752000,"S","Philip","6/05/2017",13.9,3108,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"2442",12717,"Doncaster","8 Meadowbank Av",4,"t",1076960.67115367,"S","Fletchers","8/04/2017",13.9,3108,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"2443",12721,"Doncaster","2/20 Tandara Av",3,"u",950000,"S","Fletchers","13/05/2017",13.9,3108,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"2444",12726,"Doncaster","4/176 Ayr St",2,"u",782000,"S","Ray","22/04/2017",13.9,3108,2,1,1,261,146.861538586252,1984,"Manningham",-37.77309,145.10443
"2445",12728,"Doncaster","4/2 Paul St",4,"t",1090000,"S","Barry","22/04/2017",13.9,3108,4,3,2,242,146.861538586252,1995,"Manningham",-37.7866,145.10461
"2446",12734,"Doncaster","7/40 Tram Rd",2,"u",655000,"S","Jellis","29/04/2017",13.9,3108,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,145.11842
"2447",12735,"Essendon","3/18 Balmoral St",2,"u",440000,"S","Barry","6/05/2017",8,3040,2,1,1,921,146.861538586252,1970,"Moonee Valley",-37.74904,NA
"2448",12738,"Essendon","401/322 Pascoe Vale Rd",3,"u",1e+06,"VB","Nelson","6/05/2017",8,3040,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,144.90536
"2449",12748,"Essendon","4a Mary St",2,"u",7e+05,"VB","Barry","13/05/2017",8,3040,2,1,1,251,146.861538586252,1970,"Moonee Valley",-37.74909,144.90886
"2450",12759,"Essendon","5A Overman Ct",4,"t",1162500,"S","Nelson","20/05/2017",8,3040,4,2,1,230,146.861538586252,1970,"Moonee Valley",-37.75468,144.91196
"2451",12761,"Essendon","4/31 Cooper St",2,"u",707000,"S","Nelson","22/04/2017",8,3040,2,1,1,179,146.861538586252,1970,"Moonee Valley",-37.75144,NA
"2452",12762,"Essendon","3/48 Deakin St",3,"u",7e+05,"S","Nelson","22/04/2017",8,3040,3,1,1,227,120,2005,"Moonee Valley",-37.74963,144.89658
"2453",12782,"Fawkner","42a Murray St",3,"u",532000,"S","Ray","13/05/2017",12.4,3060,3,2,1,207,205,2007,"Moreland",-37.70487,144.96403
"2454",12788,"Fawkner","6/119 Anderson Rd",2,"u",445000,"S","Nelson","29/04/2017",12.4,3060,2,1,1,196,146.861538586252,1970,"Moreland",-37.69561,144.97152
"2455",12790,"Fawkner","35 Bungay St",3,"t",6e+05,"S","Hodges","29/04/2017",12.4,3060,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,144.96134
"2456",12795,"Fawkner","41 McBryde St",3,"t",543500,"S","Stockdale","29/04/2017",12.4,3060,3,3,3,247,103,2011,"Moreland",-37.71328,144.96437
"2457",12807,"Fitzroy North","501/58 Queens Pde",1,"u",1076960.67115367,"PI","YPA","22/04/2017",3.5,3068,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,144.97854
"2458",12812,"Flemington","14/41 Dover St",2,"t",615000,"S","Edward","6/05/2017",4.4,3031,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,144.9243
"2459",12813,"Flemington","2/91 High St",2,"t",668000,"S","Nelson","6/05/2017",4.4,3031,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"2460",12829,"Footscray","4/42 Whitehall St",2,"u",4e+05,"VB","Trimson","6/05/2017",6.4,3011,2,1,1,469.181403665624,146.861538586252,1970,NA,-37.80247,144.8861
"2461",12831,"Footscray","22 Hewitt Av",3,"t",803000,"SP","hockingstuart","8/04/2017",6.4,3011,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"2462",12840,"Footscray","7/75 Droop St",2,"u",360000,"PI","McGrath","20/05/2017",6.4,3011,2,1,1,761,146.861538586252,1970,"Maribyrnong",-37.79526,NA
