"","X","Suburb","Address","Rooms","Type","Price","Method","SellerG","Date","Distance","Postcode","Bedroom2","Bathroom","Car","Landsize","BuildingArea","YearBuilt","CouncilArea","Lattitude","Longtitude"
"6300",10560,"Viewbank","15 Diane Cr",3,"h",828500,"SA","Nelson","12/06/2016",13.8,3084,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"6301",10562,"Viewbank","23 Rockaway Dr",3,"h",1076960.67115367,"S","Fletchers","12/11/2016",13.8,3084,3,1,1,685,144,1960,"Banyule",-37.7299,145.093
"6302",10563,"Viewbank","17 Lena St",3,"h",765000,"S","Ray","14/05/2016",13.8,3084,3,1,2,608,138,1975,"Banyule",-37.7396,145.0885
"6303",10564,"Viewbank","19 Lena St",3,"h",920000,"S","Miles","14/05/2016",13.8,3084,3,2,2,834,143,1975,"Banyule",-37.7396,145.0884
"6304",10568,"Viewbank","26 Broadlea Cr",4,"h",1137000,"S","Fletchers","16/07/2016",13.8,3084,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"6305",10570,"Viewbank","32 Fran Cr",3,"h",970000,"S","Miles","17/09/2016",13.8,3084,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"6306",10571,"Viewbank","42 Lyon Rd",4,"h",1042500,"S","Miles","17/09/2016",13.8,3084,4,2,2,648,146.861538586252,1970,"Banyule",-37.7363,145.0851
"6307",10573,"Viewbank","11 Grantham Rd",4,"h",940000,"VB","Miles","18/06/2016",13.8,3084,4,3,2,574,146.861538586252,1970,"Banyule",-37.7319,145.0907
"6308",10575,"Viewbank","2 Dunluce Ct",4,"h",1076960.67115367,"SN","Miles","19/11/2016",13.8,3084,4,3,2,650,264,1997,"Banyule",-37.7437,145.0873
"6309",10576,"Viewbank","40 Castleton Rd",3,"h",820000,"S","Morrison","22/05/2016",13.8,3084,3,2,2,628,177,1960,"Banyule",-37.7314,145.0941
"6310",10578,"Viewbank","159 Graham Rd",3,"h",870000,"SP","Nelson","22/08/2016",13.8,3084,3,1,2,698,137,1960,"Banyule",-37.7343,145.0837
"6311",10579,"Viewbank","111 Rutherford Rd",4,"h",1085000,"S","Barry","22/08/2016",13.8,3084,4,3,2,599,146.861538586252,1970,"Banyule",-37.7397,145.0934
"6312",10580,"Viewbank","12 Rosemary Ct",3,"h",915000,"S","Miles","25/02/2017",13.8,3084,3,2,2,769,146.861538586252,1970,"Banyule",-37.7298,145.0947
"6313",10581,"Viewbank","3 The Nook",4,"h",1050000,"VB","Nelson","26/07/2016",13.8,3084,4,2,2,660,202,1977,"Banyule",-37.7375,145.0917
"6314",10582,"Viewbank","50a Casey Cr",4,"h",1076960.67115367,"SP","Nelson","28/05/2016",13.8,3084,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"6315",10584,"Viewbank","20 Sherlowe Cr",4,"h",820000,"SA","Fletchers","28/05/2016",13.8,3084,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"6316",10585,"Viewbank","9 Ironbark St",3,"h",1076960.67115367,"SN","Miles","28/08/2016",13.8,3084,3,2,2,590,146.861538586252,1980,"Banyule",-37.7382,145.0928
"6317",10586,"Watsonia","23 Gabonia Av",3,"h",620000,"S","Darren","3/09/2016",14.9,3087,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"6318",10587,"Watsonia","4 French Ct",3,"h",660000,"S","Ken","3/12/2016",14.9,3087,3,1,0,583,124,1970,"Banyule",-37.7137,145.0778
"6319",10588,"Watsonia","57 Frensham Rd",3,"h",581000,"S","Barry","3/12/2016",14.9,3087,3,2,2,567,100,1970,"Banyule",-37.7148,145.0851
"6320",10589,"Watsonia","29 Lambourn Rd",3,"h",655000,"S","Darren","3/12/2016",14.9,3087,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"6321",10590,"Watsonia","9 Grace St",3,"h",1e+06,"S","Buckingham","4/03/2017",14.9,3087,3,2,2,739,146.861538586252,1970,"Banyule",-37.7104,145.0817
"6322",10592,"Watsonia","5 Sarong St",3,"h",6e+05,"SP","Barry","4/06/2016",14.9,3087,3,1,1,605,129,1970,"Banyule",-37.7166,145.0837
"6323",10593,"Watsonia","2/21 High St",3,"h",690000,"S","Buckingham","6/08/2016",14.9,3087,3,2,1,308,129,2015,"Banyule",-37.7078,145.0807
"6324",10594,"Watsonia","80 Frensham Rd",3,"h",1076960.67115367,"PI","Barry","7/11/2016",14.9,3087,3,1,0,663,108,1965,"Banyule",-37.7135,145.0866
"6325",10595,"Watsonia","7 Marilyn Ct",4,"h",1076960.67115367,"SN","Ray","8/10/2016",14.9,3087,4,3,2,618,146.861538586252,1970,"Banyule",-37.7141,145.0752
"6326",10596,"Watsonia","1/42 Wattle Dr",3,"h",582000,"S","Ken","8/10/2016",14.9,3087,3,1,0,302,90,1950,"Banyule",-37.7163,145.0768
"6327",10597,"Watsonia","7 French Ct",3,"h",740000,"S","Buckingham","10/09/2016",14.9,3087,3,1,1,591,104,1960,"Banyule",-37.7135,145.0783
"6328",10598,"Watsonia","56 Frensham Rd",3,"h",671000,"S","Barry","12/11/2016",14.9,3087,3,2,2,280,163,2002,"Banyule",-37.7153,145.0854
"6329",10599,"Watsonia","1 Meagher St",3,"h",741000,"SP","Buckingham","12/11/2016",14.9,3087,3,1,1,671,103,1960,"Banyule",-37.7072,145.0855
"6330",10600,"Watsonia","18 Temby St",4,"h",706000,"S","Ray","12/11/2016",14.9,3087,4,1,2,581,146.861538586252,1970,"Banyule",-37.7094,145.0877
"6331",10601,"Watsonia","2 Thompson St",3,"h",725000,"S","Buckingham","12/11/2016",14.9,3087,3,1,1,545,146.861538586252,1970,"Banyule",-37.7088,145.0893
"6332",10602,"Watsonia","45 Grace St",3,"h",808000,"S","Darren","13/08/2016",14.9,3087,3,2,2,265,260,1970,"Banyule",-37.7101,145.0785
"6333",10603,"Watsonia","4 Ananda Ct",3,"h",711000,"S","Barry","14/05/2016",14.9,3087,3,1,2,658,146.861538586252,1970,"Banyule",-37.7147,145.0752
"6334",10605,"Watsonia","3 Tennyson St",3,"h",1040000,"PI","Buckingham","16/04/2016",14.9,3087,3,2,1,903,131,1950,"Banyule",-37.7085,145.0824
"6335",10606,"Watsonia","11 Leafield St",4,"h",1171000,"S","Buckingham","16/07/2016",14.9,3087,3,3,2,670,325,2010,"Banyule",-37.7122,145.0765
"6336",10607,"Watsonia","1 Papua St",2,"h",662000,"S","Buckingham","16/07/2016",14.9,3087,2,1,2,605,114,1960,"Banyule",-37.7118,145.088
"6337",10608,"Watsonia","16 Castlereagh Pl",3,"h",8e+05,"S","hockingstuart","18/06/2016",14.9,3087,4,2,2,595,146.861538586252,2000,"Banyule",-37.7023,145.0775
"6338",10609,"Watsonia","7 Crellin Cr",4,"h",652000,"S","Nelson","22/05/2016",14.9,3087,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"6339",10610,"Watsonia","18 Papua St",3,"h",922000,"S","Barry","22/05/2016",14.9,3087,3,1,2,798,153,1960,"Banyule",-37.7112,145.0869
"6340",10611,"Watsonia","3/8 Herbert St",2,"t",485000,"S","Stockdale","23/04/2016",14.9,3087,2,1,1,184,146.861538586252,1970,"Banyule",-37.7143,145.0781
"6341",10612,"Watsonia","295 Greenwood Dr",3,"h",860500,"S","Barry","24/09/2016",14.9,3087,3,2,0,767,147,1960,"Banyule",-37.7084,145.0788
"6342",10613,"Watsonia","2/21 Meagher St",2,"h",728000,"S","Barry","24/09/2016",14.9,3087,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"6343",10614,"Watsonia","4 Papua St",3,"h",702000,"S","Buckingham","24/09/2016",14.9,3087,3,1,1,604,97,1970,"Banyule",-37.7115,145.088
"6344",10615,"Watsonia","49 Wattle Dr",3,"h",627500,"S","Barry","24/09/2016",14.9,3087,3,1,1,319,96,2000,"Banyule",-37.7165,145.0759
"6345",10616,"Watsonia","1 Elder St",3,"h",632000,"PI","Darren","25/02/2017",14.9,3087,3,1,2,650,146.861538586252,1970,"Banyule",-37.711,145.0854
"6346",10617,"Watsonia","14 Illoura St",3,"h",601000,"S","Darren","27/06/2016",14.9,3087,3,1,1,653,146.861538586252,1970,"Banyule",-37.7163,145.087
"6347",10620,"Watsonia","3 Dunn St",2,"h",1076960.67115367,"PI","Barry","28/05/2016",14.9,3087,2,1,1,255,76,1950,"Banyule",-37.7048,145.0847
"6348",10621,"Watsonia","28 Papua St",2,"h",701000,"S","Barry","28/05/2016",14.9,3087,4,1,2,762,98,1970,"Banyule",-37.7112,145.0861
"6349",10622,"Watsonia","5 Princes St",3,"h",645000,"S","Ray","28/08/2016",14.9,3087,3,1,1,355,111,1966,"Banyule",-37.7065,145.0825
"6350",10623,"Watsonia","25 Grace St",3,"h",1076960.67115367,"SN","Barry","30/07/2016",14.9,3087,3,1,2,698,167,1960,"Banyule",-37.7103,145.0803
"6351",10624,"Watsonia","36 Powley Pde",3,"h",838000,"S","Barry","30/07/2016",14.9,3087,3,1,2,828,146.861538586252,1970,"Banyule",-37.7161,145.0804
"6352",10627,"West Melbourne","115 Abbotsford St",3,"h",1260000,"S","Alexkarbon","4/06/2016",1.9,3003,2,3,2,506,195,2000,"Melbourne",-37.805,144.9448
"6353",10637,"West Melbourne","6/234 Roden St",3,"t",1076960.67115367,"SP","Nelson","10/12/2016",1.9,3003,3,2,1,650,127,2011,"Melbourne",-37.8098,144.9448
"6354",10644,"West Melbourne","6/40 Batman St",3,"t",1130000,"PI","Caine","18/06/2016",1.9,3003,3,2,2,116,146.861538586252,2002,"Melbourne",-37.8102,144.9515
"6355",10647,"West Melbourne","7/88 Ireland St",3,"t",1120000,"S","Jellis","25/02/2017",1.9,3003,3,3,1,801,122,2008,"Melbourne",-37.8067,144.9435
"6356",10651,"West Melbourne","44 Miller St",4,"h",2100000,"S","Brad","28/05/2016",1.9,3003,4,1,0,440,146.861538586252,1970,"Melbourne",-37.8056,144.9463
"6357",10653,"Williamstown","4 Freyer St",4,"h",1325000,"S","hockingstuart","3/09/2016",8,3016,3,2,1,452,146.861538586252,1970,"Hobsons Bay",-37.855,144.8905
"6358",10654,"Williamstown","46 Pasco St",4,"h",1400000,"S","Gunn&Co","3/09/2016",8,3016,4,2,1,320,160,1950,"Hobsons Bay",-37.8613,144.8988
"6359",10655,"Williamstown","8 Pope Pl",3,"h",920000,"SP","Sweeney","3/09/2016",8,3016,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"6360",10656,"Williamstown","54 Twyford St",3,"h",1535000,"S","Greg","3/09/2016",8,3016,3,1,1,507,186,1910,"Hobsons Bay",-37.8681,144.8994
"6361",10658,"Williamstown","35 Chandler St",4,"h",1400000,"PI","hockingstuart","4/03/2017",8,3016,4,2,4,457,146.861538586252,1970,"Hobsons Bay",-37.8517,144.8923
"6362",10659,"Williamstown","43B Cole St",3,"h",1800000,"VB","Raine","4/03/2017",8,3016,3,2,2,332,252,2006,"Hobsons Bay",-37.8652,144.9019
"6363",10660,"Williamstown","8 Long St",2,"h",1050000,"S","Sweeney","4/03/2017",8,3016,2,1,4,445,148,1970,"Hobsons Bay",-37.8615,144.8827
"6364",10661,"Williamstown","22 Station Rd",2,"h",850000,"SP","Greg","4/03/2017",8,3016,2,1,1,278,146.861538586252,1970,"Hobsons Bay",-37.857,144.8906
"6365",10665,"Williamstown","110 Bayview St",3,"h",1200000,"S","RT","4/06/2016",8,3016,3,2,2,315,174,1990,"Hobsons Bay",-37.8595,144.8868
"6366",10666,"Williamstown","27a Perry St",4,"h",2e+06,"S","Sweeney","4/06/2016",8,3016,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"6367",10668,"Williamstown","25 Anzac Cr",2,"h",1500000,"SP","Greg","6/08/2016",8,3016,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"6368",10669,"Williamstown","74 Thompson St",4,"h",1076960.67115367,"S","RT","6/08/2016",8,3016,3,0,0,344,146.861538586252,1970,"Hobsons Bay",-37.8683,144.9025
"6369",10670,"Williamstown","12 McGuire Cr",3,"h",825000,"S","Williams","7/05/2016",8,3016,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"6370",10671,"Williamstown","98 Osborne St",3,"h",1460000,"S","Greg","7/05/2016",8,3016,3,1,2,373,107,1970,"Hobsons Bay",-37.8661,144.8973
"6371",10673,"Williamstown","20 Bates Dr",3,"h",1200000,"S","Williams","7/11/2016",8,3016,3,2,2,348,200,1997,"Hobsons Bay",-37.8578,144.8799
"6372",10674,"Williamstown","28 Council La",3,"h",1560000,"SP","Greg","7/11/2016",8,3016,3,2,2,310,179,2005,"Hobsons Bay",-37.8644,144.9039
"6373",10676,"Williamstown","19 Perry St",3,"h",1575000,"S","Greg","7/11/2016",8,3016,3,2,3,430,215,1996,"Hobsons Bay",-37.8613,144.8939
"6374",10679,"Williamstown","17 Station Rd",4,"h",1085000,"S","Greg","8/10/2016",8,3016,3,1,2,458,146.861538586252,1970,"Hobsons Bay",-37.8571,144.8915
"6375",10680,"Williamstown","73 Victoria St",4,"h",1815000,"PI","Sweeney","8/10/2016",8,3016,4,3,2,321,287,1970,"Hobsons Bay",-37.8623,144.8884
"6376",10681,"Williamstown","17 Yarra St",3,"h",1470000,"S","Jas","8/10/2016",8,3016,3,2,1,364,93,1970,"Hobsons Bay",-37.8513,144.8961
"6377",10682,"Williamstown","33 Hannan St",4,"h",2230000,"S","Greg","10/09/2016",8,3016,3,2,2,782,212,1900,"Hobsons Bay",-37.8647,144.8867
"6378",10683,"Williamstown","22 Bayview St",3,"t",1460000,"S","Greg","10/12/2016",8,3016,3,2,2,506,180,2010,"Hobsons Bay",-37.8658,144.8857
"6379",10686,"Williamstown","3 Hosking Ct",3,"h",1076960.67115367,"S","Jas","10/12/2016",8,3016,3,1,2,261,146.861538586252,1970,"Hobsons Bay",-37.8576,144.8792
"6380",10687,"Williamstown","14 Illawarra St",2,"h",940000,"S","RT","10/12/2016",8,3016,2,1,0,166,146.861538586252,1986,"Hobsons Bay",-37.8695,144.9009
"6381",10688,"Williamstown","2b Mariner St",3,"h",1076960.67115367,"SN","Raine","10/12/2016",8,3016,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"6382",10689,"Williamstown","73 Victoria St",4,"h",1900000,"SP","Village","11/03/2017",8,3016,4,3,2,321,287,1970,"Hobsons Bay",-37.8623,144.8884
"6383",10690,"Williamstown","112 Crofton Dr",4,"h",1330000,"S","Williams","12/11/2016",8,3016,4,3,2,217,266,2003,"Hobsons Bay",-37.8634,144.8796
"6384",10691,"Williamstown","5 Railway Pl",3,"h",1010000,"PI","Sweeney","12/11/2016",8,3016,3,2,2,250,185,1970,"Hobsons Bay",-37.8667,144.903
"6385",10692,"Williamstown","20 Proctor St",3,"h",1010000,"S","Raine","13/08/2016",8,3016,3,2,2,418,204,1995,"Hobsons Bay",-37.8571,144.8767
"6386",10695,"Williamstown","102 John St",2,"h",1e+06,"S","Jas","15/10/2016",8,3016,2,1,0,240,146.861538586252,1970,"Hobsons Bay",-37.8544,144.8922
"6387",10697,"Williamstown","22 Burbidge Dr",3,"h",906000,"SP","Compton","16/04/2016",8,3016,3,2,2,270,146.861538586252,1970,"Hobsons Bay",-37.8608,144.8803
"6388",10698,"Williamstown","71 Hannan St",4,"h",1805000,"S","Greg","16/04/2016",8,3016,3,2,2,466,160,1930,"Hobsons Bay",-37.8621,144.8872
"6389",10699,"Williamstown","46 Illawarra St",3,"h",1076960.67115367,"SN","Greg","16/04/2016",8,3016,3,2,1,337,146.861538586252,1970,"Hobsons Bay",-37.8687,144.8984
"6390",10700,"Williamstown","169 Nelson Pl",3,"h",1076960.67115367,"S","Rodney","16/04/2016",8,3016,2,1,1,146,200,1970,"Hobsons Bay",-37.8631,144.9038
"6391",10701,"Williamstown","16 Princes St",4,"h",1126000,"SP","Raine&Horne","16/04/2016",8,3016,4,1,1,307,150,1900,"Hobsons Bay",-37.8525,144.8945
"6392",10702,"Williamstown","21a Station Rd",3,"t",935000,"SP","Sweeney","16/04/2016",8,3016,3,2,1,233,194,2002,"Hobsons Bay",-37.8573,144.8911
"6393",10703,"Williamstown","16 Merrett Dr",4,"h",1076960.67115367,"SP","Ray","16/07/2016",8,3016,4,2,2,319,220,1997,"Hobsons Bay",-37.8622,144.8798
"6394",10704,"Williamstown","16 Oconnell Mw",3,"h",1205000,"SP","Williams","16/07/2016",8,3016,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"6395",10706,"Williamstown","53 Thompson St",3,"h",1076960.67115367,"SP","Sweeney","16/07/2016",8,3016,3,2,2,386,204,2000,"Hobsons Bay",-37.8659,144.9044
"6396",10707,"Williamstown","18 James St",2,"h",895000,"SA","Hunter","17/09/2016",8,3016,2,2,1,193,146.861538586252,1970,"Hobsons Bay",-37.858,144.9005
"6397",10708,"Williamstown","1 Laverton St",2,"h",890000,"VB","Greg","17/09/2016",8,3016,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"6398",10710,"Williamstown","79 Aitken St",3,"h",1e+06,"S","Greg","18/03/2017",8,3016,3,1,2,189,146.861538586252,1970,"Hobsons Bay",-37.8643,144.9043
"6399",10711,"Williamstown","45 Albert St",2,"h",769000,"S","RT","18/06/2016",8,3016,2,1,1,265,146.861538586252,1970,"Hobsons Bay",-37.853,144.8928
"6400",10712,"Williamstown","26 Collins St",3,"h",1270000,"S","Williams","19/11/2016",8,3016,3,1,2,470,146.861538586252,1970,"Hobsons Bay",-37.8587,144.8871
"6401",10713,"Williamstown","6 Crofton Dr",3,"h",1076960.67115367,"SN","Williams","19/11/2016",8,3016,3,2,2,352,286,2000,"Hobsons Bay",-37.863,144.8787
"6402",10715,"Williamstown","1 Lenore Cr",3,"h",1076960.67115367,"SN","Williams","19/11/2016",8,3016,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"6403",10716,"Williamstown","24 Merrett Dr",4,"h",1172000,"S","Village","19/11/2016",8,3016,4,2,2,344,146.861538586252,1970,"Hobsons Bay",-37.8617,144.8799
"6404",10717,"Williamstown","175 Douglas Pde",3,"h",1360000,"S","Sweeney","22/05/2016",8,3016,3,1,1,477,146.861538586252,1930,"Hobsons Bay",-37.8516,144.8949
"6405",10718,"Williamstown","104 Hannan St",4,"h",2050000,"S","Sweeney","22/05/2016",8,3016,4,2,2,648,285,2011,"Hobsons Bay",-37.8601,144.8879
"6406",10719,"Williamstown","116a Hannan St",3,"h",975000,"PI","Sweeney","22/05/2016",8,3016,3,2,2,289,158,1970,"Hobsons Bay",-37.8593,144.8881
"6407",10720,"Williamstown","33 Cecil St",3,"h",1310000,"S","Sweeney","24/09/2016",8,3016,3,2,1,185,139,1900,"Hobsons Bay",-37.8664,144.9072
"6408",10723,"Williamstown","2 Heriot Pl",3,"h",1076960.67115367,"SN","Williams","24/09/2016",8,3016,3,3,1,197,144,2016,"Hobsons Bay",-37.8649,144.9069
"6409",10725,"Williamstown","10 Alma Tce",2,"h",1076960.67115367,"SN","Sweeney","25/02/2017",8,3016,2,1,2,213,146.861538586252,1970,"Hobsons Bay",-37.8514,144.8927
"6410",10726,"Williamstown","29 Bates Dr",3,"h",1076960.67115367,"S","Sweeney","25/02/2017",8,3016,3,2,3,457,176,1970,"Hobsons Bay",-37.858,144.8794
"6411",10728,"Williamstown","5 Ellery La",3,"t",965000,"S","Sweeney","25/02/2017",8,3016,3,2,1,151,148,1970,"Hobsons Bay",-37.8666,144.9058
"6412",10729,"Williamstown","26A Macquarie St",3,"h",1262000,"S","Williams","25/02/2017",8,3016,3,2,2,204,146.861538586252,1970,"Hobsons Bay",-37.8551,144.8959
"6413",10730,"Williamstown","77 Melbourne Rd",3,"h",1210000,"S","Williams","25/02/2017",8,3016,3,1,0,249,85,1910,"Hobsons Bay",-37.86,144.895
"6414",10732,"Williamstown","81 Parker St",2,"h",1337500,"SP","Raine","25/02/2017",8,3016,2,1,0,297,146.861538586252,1970,"Hobsons Bay",-37.8645,144.8977
"6415",10733,"Williamstown","2 Pope Pl",3,"t",1230000,"SP","Sweeney","25/02/2017",8,3016,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"6416",10734,"Williamstown","8 Radford St",4,"h",1076960.67115367,"VB","Greg","25/02/2017",8,3016,4,2,2,418,226,1980,"Hobsons Bay",-37.863,144.8825
"6417",10735,"Williamstown","18A Rennie St",2,"h",811000,"S","RT","25/02/2017",8,3016,2,1,2,183,146.861538586252,1970,"Hobsons Bay",-37.8555,144.8952
"6418",10736,"Williamstown","50 Thompson St",4,"h",1630000,"S","Greg","25/02/2017",8,3016,4,2,2,265,197,2010,"Hobsons Bay",-37.8656,144.9039
"6419",10737,"Williamstown","24 John St",2,"h",920000,"S","Jas","26/07/2016",8,3016,2,1,1,307,146.861538586252,1970,"Hobsons Bay",-37.855,144.8985
"6420",10738,"Williamstown","166 Cecil St",3,"h",960000,"SP","Gunn&Co","27/06/2016",8,3016,3,2,1,189,146.861538586252,1977,"Hobsons Bay",-37.8605,144.8998
"6421",10739,"Williamstown","118 Hannan St",3,"h",1482500,"S","Sweeney","27/06/2016",8,3016,3,2,1,506,139,1910,"Hobsons Bay",-37.8592,144.888
"6422",10740,"Williamstown","19 MacLean St",4,"h",1300000,"PI","Sweeney","27/06/2016",8,3016,4,2,2,369,250,1980,"Hobsons Bay",-37.8576,144.8992
"6423",10741,"Williamstown","44 Parker St",3,"h",1378000,"SP","Williams","27/06/2016",8,3016,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"6424",10743,"Williamstown","233 Nelson Pl",4,"h",1860000,"S","Sweeney","27/11/2016",8,3016,4,2,0,199,242,1970,"Hobsons Bay",-37.8615,144.9023
"6425",10744,"Williamstown","68 Osborne St",3,"h",1710000,"SP","RT","27/11/2016",8,3016,3,2,1,260,170,2016,"Hobsons Bay",-37.8671,144.9001
"6426",10745,"Williamstown","42 Pasco St",4,"h",1076960.67115367,"S","RT","27/11/2016",8,3016,4,3,4,545,146.861538586252,1970,"Hobsons Bay",-37.8612,144.899
"6427",10748,"Williamstown","14 Osborne St",4,"h",1076960.67115367,"SP","Greg","28/05/2016",8,3016,3,3,0,502,210,1890,"Hobsons Bay",-37.8684,144.9042
"6428",10749,"Williamstown","5 Dover La",3,"h",1230000,"S","RT","28/08/2016",8,3016,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"6429",10750,"Williamstown","8 Freyer St",4,"h",1076960.67115367,"SN","Williams","30/07/2016",8,3016,3,2,1,340,130,1890,"Hobsons Bay",-37.8552,144.89
"6430",10752,"Williamstown North","10 Eliza Cl",4,"h",1076960.67115367,"S","Greg","3/12/2016",8.9,3016,4,2,2,527,227,2008,"Hobsons Bay",-37.8524,144.8721
"6431",10753,"Williamstown North","22 Park Cr",3,"h",1075000,"SP","Sweeney","3/12/2016",8.9,3016,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"6432",10759,"Williamstown North","3 Myrtle St",4,"h",881000,"SP","Sweeney","13/08/2016",8.9,3016,4,1,3,468,139,1970,"Hobsons Bay",-37.8559,144.8785
"6433",10760,"Williamstown North","42 Park Cr",2,"h",6e+05,"SA","Barlow","16/04/2016",8.9,3016,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"6434",10762,"Williamstown North","26 Walter St",4,"h",1440000,"SP","Williams","19/11/2016",8.9,3016,4,3,4,672,297,1970,"Hobsons Bay",-37.8536,144.8734
"6435",10767,"Williamstown North","18 Inglis St",3,"h",1225000,"SP","Raine","27/11/2016",8.9,3016,3,1,1,311,126,1920,"Hobsons Bay",-37.8546,144.8762
"6436",10769,"Windsor","56 Henry St",3,"h",1850000,"VB","Marshall","3/12/2016",5.1,3181,3,1,2,361,146.861538586252,1970,"Stonnington",-37.8546,144.9865
"6437",10771,"Windsor","8 Eastbourne St",3,"h",1076960.67115367,"SN","Biggin","4/03/2017",5.1,3181,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"6438",10773,"Windsor","54a Hornby St",2,"h",1045000,"S","Marshall","4/03/2017",5.1,3181,2,1,2,118,146.861538586252,1993,"Stonnington",-37.855,144.9961
"6439",10774,"Windsor","47 James St",3,"h",1076960.67115367,"SN","Biggin","4/03/2017",5.1,3181,3,2,0,217,146.861538586252,1970,"Stonnington",-37.855,144.9953
"6440",10775,"Windsor","39 McIlwrick St",4,"h",2050000,"PI","Marshall","4/03/2017",5.1,3181,4,2,1,321,146.861538586252,1970,"Stonnington",-37.8559,144.9948
"6441",10778,"Windsor","52 The Avenue",4,"h",1076960.67115367,"S","Jellis","4/03/2017",5.1,3181,4,1,4,1047,277,1970,"Stonnington",-37.8538,144.9985
"6442",10782,"Windsor","33 Earl St",2,"h",1325000,"S","Marshall","7/11/2016",5.1,3181,2,1,0,153,146.861538586252,1970,"Stonnington",-37.8535,144.9952
"6443",10783,"Windsor","7b Nathan Pl",3,"h",1540000,"S","Biggin","7/11/2016",5.1,3181,3,2,1,138,147,2000,"Stonnington",-37.8556,144.995
"6444",10784,"Windsor","15 Albert St",3,"h",1076960.67115367,"SN","hockingstuart","8/10/2016",5.1,3181,2,1,2,162,110,1910,"Port Phillip",-37.8554,144.9845
"6445",10786,"Windsor","115 Albert St",3,"h",1370000,"S","Paul","10/09/2016",5.1,3181,3,1,2,317,112,1900,"Port Phillip",-37.856,144.9891
"6446",10789,"Windsor","14 Earl St",3,"h",1076960.67115367,"SP","Marshall","10/12/2016",5.1,3181,3,3,0,116,157,2015,"Stonnington",-37.8536,144.9942
"6447",10790,"Windsor","5 Earl St",2,"h",1076960.67115367,"SN","hockingstuart","10/12/2016",5.1,3181,2,1,0,160,72,1930,"Stonnington",-37.8533,144.9937
"6448",10797,"Windsor","87 Peel St",2,"h",1076960.67115367,"S","hockingstuart","14/05/2016",5.1,3181,2,1,0,188,146.861538586252,1970,"Port Phillip",-37.8551,144.9874
"6449",10805,"Windsor","2/4 Mary St",3,"t",1076960.67115367,"SN","Gary","17/09/2016",5.1,3181,3,2,2,122,133,1980,"Stonnington",-37.8545,144.9965
"6450",10808,"Windsor","3/11 Lincoln Pl",2,"h",1177000,"PI","Marshall","18/03/2017",5.1,3181,2,2,2,521,122,2000,"Stonnington",-37.8543,144.9939
"6451",10809,"Windsor","1a Primrose St",4,"h",1605000,"S","Biggin","18/03/2017",5.1,3181,4,1,1,230,146.861538586252,1970,"Stonnington",-37.8549,144.9948
"6452",10812,"Windsor","94 Union St",2,"h",1076960.67115367,"S","Biggin","18/06/2016",5.1,3181,2,1,1,217,146.861538586252,1970,"Port Phillip",-37.8542,144.9883
"6453",10813,"Windsor","15 Williams Rd",4,"h",1076960.67115367,"SN","Jellis","18/06/2016",5.1,3181,3,2,2,294,179,2013,"Port Phillip",-37.8572,145.0015
"6454",10821,"Windsor","45 Hornby St",2,"h",1325000,"PI","Marshall","25/02/2017",5.1,3181,2,1,0,140,146.861538586252,1970,"Port Phillip",-37.8547,144.9959
"6455",10824,"Windsor","4 Erica St",2,"h",1350000,"S","Kay","27/11/2016",5.1,3181,2,1,2,181,146.861538586252,1970,"Stonnington",-37.8549,145.0006
"6456",10825,"Windsor","76 Lewisham Rd",3,"h",1076960.67115367,"S","hockingstuart","27/11/2016",5.1,3181,3,2,0,286,160,1920,"Port Phillip",-37.8532,144.9998
"6457",10826,"Windsor","49 McIlwrick St",3,"h",1076960.67115367,"S","Marshall","27/11/2016",5.1,3181,3,2,2,297,146.861538586252,1970,"Port Phillip",-37.856,144.9955
"6458",10829,"Windsor","11a Erica St",3,"h",1076960.67115367,"SN","Biggin","28/05/2016",5.1,3181,3,2,1,186,146.861538586252,1970,"Stonnington",-37.8547,145.0012
